# Created at Thu Dec 04 22:30:13 GMT+08:00 2025 in Burnaby Canada 
1764858751492	21.0
1764858752582	21.0
1764858753597	21.0
1764858754603	21.0
1764858755608	21.0
1764858756633	21.0
1764858757645	21.0
1764858758682	21.0
1764858759745	21.0
1764858760803	21.0
1764858761862	21.0
1764858762960	21.0
1764858764095	21.0
1764858765251	21.0
1764858766382	21.0
1764858767392	21.0
1764858768402	21.0
1764858769410	21.0
1764858770424	21.0
1764858771432	21.0
1764858772438	21.0
1764858773445	21.0
1764858774475	21.0
1764858775512	21.0
1764858776677	21.0
1764858777689	21.0
1764858778706	21.0
1764858779913	21.0
1764858780998	21.0
1764858782008	21.0
1764858783118	21.0
1764858784214	21.0
1764858785268	21.0
1764858786270	21.0
1764858787283	21.0
1764858788288	21.0
1764858789295	21.0
1764858790311	21.0
1764858791359	21.0
1764858792378	21.0
1764858793453	21.0
1764858794552	21.0
1764858795564	21.0
1764858796575	21.0
1764858797587	21.0
1764858798599	21.0
1764858799719	21.0
1764858800758	21.0
1764858801763	21.0
1764858802774	21.0
1764858803782	21.0
1764858804792	21.0
1764858805797	21.0
1764858806812	21.0
1764858807823	21.0
1764858808836	21.0
1764858809930	21.0
1764858811020	21.0
1764858812028	21.0
1764858813033	21.0
1764858814044	21.0
1764858815062	21.0
1764858816237	21.0
1764858817239	21.0
1764858818244	21.0
1764858819262	21.0
1764858820271	21.0
1764858821284	21.0
1764858822290	21.0
1764858823308	21.0
1764858824432	21.0
1764858825446	21.0
1764858826483	21.0
1764858827492	21.0
1764858828508	21.0
1764858829515	21.0
1764858830531	21.0
1764858831546	21.0
1764858832620	21.0
1764858833694	21.0
1764858834706	21.0
1764858835737	21.0
1764858836751	21.0
1764858837766	21.0
1764858838783	21.0
1764858839865	21.0
1764858840879	21.0
1764858841937	21.0
1764858842948	21.0
1764858843961	21.0
1764858844975	21.0
1764858845986	21.0
1764858846992	21.0
1764858848006	21.0
1764858849016	21.0
1764858850030	21.0
1764858851113	21.0
1764858852186	21.0
1764858853205	21.0
1764858854214	21.0
1764858855224	21.0
1764858856240	21.0
1764858857250	21.0
1764858858264	21.0
1764858859265	21.0
1764858860292	21.0
1764858861298	21.0
1764858862313	21.0
1764858863331	21.0
1764858864376	21.0
1764858865383	21.0
1764858866386	21.0
1764858867399	21.0
1764858868428	21.0
1764858869491	21.0
1764858870499	21.0
1764858871514	21.0
1764858872580	21.0
1764858873618	21.0
1764858874627	21.0
1764858875639	21.0
1764858876655	21.0
1764858877668	21.0
1764858878724	21.0
1764858879730	21.0
1764858880741	21.0
1764858881758	21.0
1764858882885	21.0
1764858883929	21.0
1764858884946	21.0
1764858885953	21.0
1764858886967	21.0
1764858887972	21.0
1764858888984	21.0
1764858889996	21.0
1764858891012	21.0
1764858892088	21.0
1764858893174	21.0
1764858894188	21.0
1764858895197	21.0
1764858896207	21.0
1764858897219	21.0
1764858898233	21.0
1764858899244	21.0
1764858900264	21.0
1764858901375	21.0
1764858902402	21.0
1764858903411	21.0
1764858904426	21.0
1764858905454	21.0
1764858906470	21.0
1764858907485	21.0
1764858908619	21.0
1764858909638	21.0
1764858910673	21.0
1764858911682	21.0
1764858912692	21.0
1764858913704	21.0
1764858914710	21.0
1764858915719	21.0
1764858916732	21.0
1764858917746	21.0
1764858918750	21.0
1764858919765	21.0
1764858920773	21.0
1764858921829	21.0
1764858922871	21.0
1764858923892	21.0
1764858924917	21.0
1764858925962	21.0
1764858926968	21.0
1764858927979	21.0
1764858929084	21.0
1764858930113	21.0
1764858931120	21.0
1764858932141	21.0
1764858933275	21.0
1764858934280	21.0
1764858935300	21.0
1764858936313	21.0
1764858937330	21.0
1764858938331	21.0
1764858939346	21.0
1764858940352	21.0
1764858941369	21.0
1764858942494	21.0
1764858943541	21.0
1764858944559	21.0
1764858945578	21.0
1764858946595	21.0
1764858947666	21.0
1764858948724	21.0
1764858949728	21.0
1764858950795	21.0
1764858951827	21.0
1764858952904	20.0
1764858953960	20.0
1764858954975	20.0
1764858955996	20.0
1764858957003	20.0
1764858958015	20.0
1764858959028	20.0
1764858960035	20.0
1764858961049	20.0
1764858962055	20.0
1764858963071	20.0
1764858964131	20.0
1764858965157	20.0
1764858966230	20.0
1764858967234	20.0
1764858968245	20.0
1764858969264	20.0
1764858970293	20.0
1764858971299	20.0
1764858972309	20.0
1764858973321	20.0
1764858974442	20.0
1764858975446	20.0
1764858976488	20.0
1764858977495	20.0
1764858978507	20.0
1764858979518	20.0
1764858980536	20.0
1764858981565	20.0
1764858982607	20.0
1764858983608	20.0
1764858984640	20.0
1764858985692	20.0
1764858986697	20.0
1764858987710	20.0
1764858988727	20.0
1764858989734	20.0
1764858990744	20.0
1764858991754	20.0
1764858992761	20.0
1764858993768	20.0
1764858994781	20.0
1764858995795	20.0
1764858996808	20.0
1764858997818	20.0
1764858998830	20.0
1764858999895	20.0
1764859000917	20.0
1764859001982	20.0
1764859002991	20.0
1764859004033	20.0
1764859005041	20.0
1764859006058	20.0
1764859007071	20.0
1764859008087	20.0
1764859009238	20.0
-1
